ï»¿facilityId,serviceLineLevel3,orderId,lineItemId,sku,masterMaterialId,batchId,deviationNumber,deviationDescription,deviationTypeName,deviationStatusName,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE,END_DATE,ACTIVE,CHANGE,DATE_SENT,ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
1003,OSD              ,55245,10,4000004907,5000001686,CMWXC     ,"258,609        ",rMXLIIVXG HVJFVMXV HVG FK                                                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.02.01         ,2022.02.07         ,2022.03.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,55245,10,4000004907,5000001686,CMWXC     ,"248,282        ","rMXLIIVXG JFZMGRGB WRHKVMHVW ULI RGVN 6y (nxx) ULI hLULHYFERI 599 nt, eVOKZGZHERI 899 nt uRON xLZGVW gZYOVGH YZGXS xphpk  ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.01.18         ,2022.02.16         ,2022.02.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,70971,10,26656,5000000932,AR1941B   ,"228,598        ",87/88/7978 @9652 @9592 7u654-k5-9.4/4.9 tROVZW zi8058z zXGRLM gRVI 8                                                      ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.12.14         ,2022.01.12         ,2022.01.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46302,20,362930,7000000279,10054     ,"377,074        ",er oRNRGH vCXVVWVW ZMW lFG LU bVOW oRNRGH                                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.08.10         ,2023.02.16         ,2022.09.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46302,20,362930,7000000279,10054     ,"376,754        ",zjo UZROVW WFIRMT HGZGRHGRXZO XSVXP LU IVNWVHRERI oLG 89945 XLWV 637069- zjo uzrofiv                                      ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.08.09         ,2023.01.31         ,2022.09.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46302,20,362930,7000000279,10054     ,"479,372        ",rMXLIIVXG KZIG MFNYVI LM GSV OZYVO UIL iVNWVHRERI KILWFXG                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.01.16         ,2023.02.16         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46302,20,362930,7000000279,10054     ,"392,236        ","llh ULI xLMGZRMVI-xOLHFIV rMGVTIRGB GVHG RM URMRHSVW YZGXSVH 89947, 89946 ZMW 89945 LU iVNWVHRERI ULI RMQVXGRLM 899 NT    ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.09.02         ,2023.05.22         ,2022.10.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,74822,10,23365,5000000037,AU1408B   ,"584,539        ",93/95/7976 @9689 761004 ? xSVHG o8 zNTVM zf8591z zXGRLM gRVI 7                                                            ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2023.06.13         ,2023.07.18         ,2023.07.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,54208,10,4000003982,5000001749,CMTFM     ,"347,959        ",wFIRMT HKIZBRMT LU nRC z KVIRHGZOGRX KFNK HGLKKVW DLIPRMT WFIRMT GSV TIZMFOZGRLM LU vet YZGXS xngue LM h5 uOFRW WIBVI     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.06.27         ,2022.07.28         ,2022.07.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,55136,10,4000003354,5000001644,CNBXS     ,"23,129         ",hVJFVMXV HGLKKVW WFV GL SRTS KIVHHFIV                                                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2020.11.16         ,2020.12.01         ,2020.12.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46875,20,362930,7000000279,10058     ,"393,155        ",xLNKLFMWRMT SLOWRMT GRNV VCXVVWRMT pvb dliw: sg VCXVVWRMT KILXVHH                                                         ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.09.05         ,2022.12.06         ,2022.10.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46875,20,362930,7000000279,10058     ,"377,074        ",er oRNRGH vCXVVWVW ZMW lFG LU bVOW oRNRGH                                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.08.10         ,2023.02.16         ,2022.09.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46875,20,362930,7000000279,10058     ,"479,372        ",rMXLIIVXG KZIG MFNYVI LM GSV OZYVO UIL iVNWVHRERI KILWFXG                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.01.16         ,2023.02.16         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46875,20,362930,7000000279,10058     ,"393,461        ",yRLYFIWVM hZNKOVH LU iVNWVHRERI YZGXSVH 89941 ZMW 89940 ZMZORAVW ZUGVI 5 SLFI LU SLOWRMT GRNV                             ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.09.06         ,2022.10.27         ,2022.10.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46875,20,362930,7000000279,10058     ,"396,785        ",lFG LU iVXLMXRORZGRLM                                                                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.09.12         ,2022.10.27         ,2022.10.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46875,20,362930,7000000279,10058     ,"400,671        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 - KVIHLMMVO                                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.09.19         ,2022.10.28         ,2022.10.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68191,10,26636,5000000809,AP3549B   ,"33,291         ",87/95/7979 @9193 7u654-k7-9.4?/4.9? tROVZW zk6450z zXGRLM gRVI 8                                                          ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2020.12.16         ,2020.12.24         ,2021.01.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68191,10,26636,5000000809,AP3549B   ,"33,303         ",87/95/7979 @8267 7u665-h8 tROVZW zk6450z zXGRLM gRVI 7                                                                    ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2020.12.16         ,2021.01.07         ,2021.01.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,47631,10,362144,7000000099,0010591673,"475,593        ",wLXFNVMG GRNVGZYOV WRHXIVKZMXB                                                                                            ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.01.10         ,2023.02.09         ,2023.02.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68669,10,26634,5000000810,AP4647B   ,"74,793         ","iVOVZHV lFG LU hKVXRURXZGRLM xlmgvmg fmrulinrgb iVHFOGH iVNWVHRERI (th-4265) ULI rMQVXGRLM 899 NT, oZY hGVIROVH xSVN      ",llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2021.03.15         ,2021.03.31         ,2021.04.14                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68669,10,26634,5000000810,AP4647B   ,"64,926         ",97/77/7978 @9143 7u890-mez-4 tROVZW zk5352z zXGRLM gRVI 7                                                                 ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.02.26         ,2021.03.16         ,2021.03.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68669,10,26634,5000000810,AP4647B   ,"64,908         ",97/77/7978 @9257 7u890-mez-6  tROVZW zk5352z zXGRLM gRVI 8                                                                ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.02.26         ,2021.03.16         ,2021.03.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,47709,10,3000003392,7000000415,CGVBV     ,"45,978         ","z WRHXIVKZMXB YVGDVVM ZXGFZO HLOFGRLM HKIZBVW ZMW NZXSRMV WRHKOZB DZH MLGRXVW ULI YZGXSVH xthbk ZMW xthbh, kVKXRW 79NT.   ",wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2021.01.21         ,2021.02.12         ,2021.02.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,57395,10,4000002165,5000001098,CNZBY     ,"525,696        ",xSVXP HGZMWZIW IVXLEVIB UZROVW WFIRMT wRHHLOFGRLM GVHG LM zYRIZGVILMV zXVGZGV 749NT GZYOVGH                               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.03.17         ,2023.03.17         ,2023.04.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68005,20,13775,5000000026,AP5514C   ,"65,509         ","znt583 YZGXS zk4485z, UROORMT KZHG GSV EZORWZGVW 75SLFI UROO GRNV                                                         ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.02.26         ,2021.07.26         ,2021.03.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68005,20,13775,5000000026,AP5514C   ,"72,239         ",7/73/78 786321-ouk zXGRLM gRVI 7 zk4485z zNTVM                                                                            ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.03.10         ,2021.04.14         ,2021.04.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,38423,10,510475,5000000764,MM275M0201,"182,635        ",iVXLEVIB LU NLOW RM hGVIROV zIVZ 7 - TIZWV z HFIUZXV                                                                      ,vMERILMNVMGZO                    ,xOLHVW - wLMV               ,nRMLI                ,2019.11.21         ,2020.03.24         ,2019.12.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,69729,10,26634,5000000810,AP8157B   ,"114,261        ",95/72/7978 @8482 7u890-mez-6 tROVZW zk1842z zXGRLM gRVI 8                                                                 ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.05.25         ,2021.05.25         ,2021.06.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45881,10,510282,5000000551,LM034M171C,"81,693         ",rMXLIIVXG ZWWRGRLM LU zkr  ULI RMXLIIVXG OZYVO'H XLNKROZGRLM. pVB DLIW: WLXFNVMGZGRLM VIILI.                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2021.03.26         ,2021.04.29         ,2021.04.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45881,10,510282,5000000551,LM034M171C,"69,751         ",lFG LU KZIGRXOV ZOZINH MLG WVGVXGVW                                                                                       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.03.05         ,2021.10.08         ,2021.04.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45881,10,510282,5000000551,LM034M171C,"415,921        ",iV-EZORWZGRLM KILGLXLO IVU.v872cm96 MLG NVVGRMT IVJFRIVW ORNRGH pvb dliw:iVJFZORURXZGRLM uZROFIV                          ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.11         ,2023.03.22         ,2022.11.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,48473,10,360894,7000000097,SM054     ,"539,778        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 kVIHLMMVO                                               ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.04.04         ,2023.06.06         ,2023.05.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,52329,10,370552,7000000171,MM336M0101,"505,258        ",lFG LU BRVOW ORNRGH pVB dLIW: lFG LU bRVOW oRNRGH                                                                         ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.20         ,2023.05.03         ,2023.03.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,33416,10,360754,7000000096,MM275     ,"182,635        ",iVXLEVIB LU NLOW RM hGVIROV zIVZ 7 - TIZWV z HFIUZXV                                                                      ,vMERILMNVMGZO                    ,xOLHVW - wLMV               ,nRMLI                ,2019.11.21         ,2020.03.24         ,2019.12.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2021300734,80,415251,5000000637,CP1701K   ,"64,835         ",zjo UZROFIV WFV GL GSV WVGVXGRLM LU VCGIZMVLFH KZIGRXOV RM LMV ERZO YVOLMTRMT GL YZGXS xk8298                             ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.02.26         ,2021.03.26         ,2021.03.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46744,10,360147,7000000138,22G101    ,"415,921        ",iV-EZORWZGRLM KILGLXLO IVU.v872cm96 MLG NVVGRMT IVJFRIVW ORNRGH pvb dliw:iVJFZORURXZGRLM uZROFIV                          ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.11         ,2023.03.22         ,2022.11.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46744,10,360147,7000000138,22G101    ,"411,065        ",rNKILKVI OBL OLZWRMT WFIRMT NZMFUZXGFIRMT LU iVNRXZWV YZGXS 77t898 pvb dliw:wLXFNVMGZGRLM MLG ULOOLDVW hlk                ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.03         ,2022.12.19         ,2022.11.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44049,10,4000000125,5000003162,CFBXW     ,"185,514        ",tIVZGVI GSZM 4.9% ZHHZB XSZMTV ULI zNYIRHVMGZM HGZYRORGB 7.4 NT YZGXSVH 51/3035 xykyb & xykya UILN KIVERLFH GVHG KLRMG.   ,fMVCKVXGVW / zGBKRXZO iVHFOG     ,xOLHVW - wLMV               ,?                    ,2020.01.07         ,2020.04.16         ,2020.02.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,49386,10,4000002224,5000002821,CHNYG     ,"7,680          ",rMXLIIVXG VCKRIB WZGV ZKKORVW GL nRNKZIZ 69 NT KZXPZTRMT YZGXS xubyn.                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2020.07.22         ,2020.09.18         ,2020.08.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,42973,10,510348,5000000048,MM301M0101,"199,508        ","hhg UZROFIV IVOZGVW GL ig LU vKLKILHGVMLO HGZMWZIW WFIRMT rw, zHHZB ZMW RNKFIRGB skox GVHG                                ",wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2021.10.27         ,2021.11.25         ,2021.11.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,42973,10,510348,5000000048,MM301M0101,"512,414        ",nRHHRMT nyi RMHGIFXGRLMH - vkl 8.4NT/NO vf/fh ZMW ild hg8 - pd: nRHHVW HGVK                                               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.28         ,2023.05.31         ,2023.04.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,75596,10,30602,5000005414,AU9575B   ,"665,970        ",qmq-35592435 x4w uROOVW wk kIRNV nZC yZGXS zf0424z - rMXLIIVXG dZHSVI IVXRKV HVOVXGVW                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.10.19         ,2023.10.31         ,2023.11.18                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2021300210,20,361072,7000000132,MC0273    ,"106,253        ",nzgvirzo hfkkorvi mlgrurxzgrlm - sVZG HVZORMT KILXVHH LU YZTH 2998-2628/2997-7967/2997-3283                               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.05.07         ,2021.06.17         ,2021.06.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2021300210,20,361072,7000000132,MC0273    ,"97,627         ",hSVOEVH gVNKVIZGFIV wVERZGRLM WFIRMT KIRNZIB WIBRMT IZNK, uzrofiv                                                         ,wVERZGRLM                        ,xOLHVW - wLMV               ,Major                ,2021.04.23         ,2021.06.15         ,2021.05.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1,,,
1003,OSD              ,51462,10,4000002842,5000001020,CKMVK     ,"205,450        ","wFIRMT GLK HKIZB TIZMFOZGRLM LU ?vOERGVTIZERI xLNNLM yOVMW ? nk2? xpnem LM GSV nk2 uyw, UROGVI ZOZINH LXXFIIVW            ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.11.03         ,2021.12.22         ,2021.12.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
